45.824, 48.777, 38.914
43.972, 49.531, 38.914
42.105, 50.249, 38.817
40.223, 50.926, 38.714
38.326, 51.559, 38.604
36.414, 52.144, 38.488
34.486, 52.676, 38.366
32.543, 53.15, 38.24
30.585, 53.558, 37.98
28.613, 53.893, 37.849
26.631, 54.153, 37.721
24.639, 54.335, 37.598
22.641, 54.422, 37.381
20.642, 54.415, 37.293
18.645, 54.309, 37.172
16.657, 54.097, 37.145
14.683, 53.778, 37.168
12.728, 53.357, 37.299
10.798, 52.833, 37.406
8.896, 52.214, 37.698
7.023, 51.513, 38.086
5.178, 50.743, 38.561
3.355, 49.919, 39.114
1.549, 49.059, 39.738
-0.249, 48.185, 39.571
-2.053, 47.32, 38.817
-3.872, 46.491, 38.01
-5.62, 45.527, 33.671
-7.218, 44.327, 34.876
-8.691, 42.975, 36.174
-10.06, 41.517, 37.338
-11.351, 39.989, 38.273
-12.587, 38.417, 38.765
-13.785, 36.816, 39.33
-14.959, 35.197, 39.61
-16.119, 33.568, 39.827
-17.273, 31.934, 39.993
-18.425, 30.299, 39.882
-19.58, 28.666, 39.79
-20.74, 27.037, 39.754
-21.908, 25.414, 39.699
-23.083, 23.796, 39.679
-24.27, 22.186, 39.649
-25.466, 20.582, 39.639
-26.673, 18.988, 39.627
-27.888, 17.4, 36.391
-29.127, 15.83, 35.732
-30.487, 14.364, 33.999
-31.991, 13.049, 31.606
-33.67, 11.969, 28.582
-35.54, 11.277, 24.069
-37.525, 11.136, 22.771
-39.455, 11.623, 25.72
-41.181, 12.621, 29.902
-42.672, 13.95, 33.168
-43.952, 15.485, 34.684
-45.067, 17.144, 35.784
-46.042, 18.89, 36.883
-46.901, 20.696, 37.367
-47.664, 22.544, 37.713
-48.342, 24.426, 37.957
-48.943, 26.333, 38.048
-49.471, 28.262, 38.179
-49.79, 30.233, 38.163
-50.091, 32.21, 38.093
-50.463, 34.175, 38.107
-50.905, 36.126, 38.188
-51.413, 38.06, 38.315
-51.984, 39.977, 38.473
-52.61, 41.876, 38.646
-53.285, 43.758, 38.763
-54.006, 45.624, 38.934
-54.763, 47.475, 39.042
-55.555, 49.311, 39.192
-56.376, 51.135, 39.283
-57.221, 52.948, 39.365
-58.089, 54.75, 39.44
-58.957, 56.551, 34.467
-59.786, 58.368, 26.201
-61.015, 59.936, 32.003
-62.44, 61.338, 28.904
-63.598, 62.965, 31.508
-64.547, 64.725, 22.021
-65.339, 66.462, 0
-65.339, 66.462, 0
-73.638, 84.659, 0
endData
127
40
200
45.824, 48.777, 17.752, 60.567, 6.805, 51.023, -4.424, 46.251
-4.424, 46.251, -11.161, 42.601, -15.372, 33.618, -27.723, 17.618
-27.723, 17.618, -38.11, 3.301, -46.251, 15.091, -49.619, 28.846
-49.619, 28.846, -50.461, 36.426, -52.707, 44.005, -58.883, 56.356
-58.883, 56.356, -60.848, 61.69, -61.971, 58.602, -65.339, 66.462
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":16,"robotHeight":16,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"b64v5UKUkd","x":45.82390516612847,"y":48.777026229272735,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"qRC0nccSQY","x":17.75241217046046,"y":60.567053287453305,"lock":false,"visible":true,"__type":"control"},{"uid":"xY0OQhafLr","x":6.804529902149929,"y":51.02274566892618,"lock":false,"visible":true,"__type":"control"},{"uid":"pmRVEbDgUe","x":-4.4240672961172764,"y":46.25059185966261,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"VlCbVufBdy"},{"controls":[{"uid":"pmRVEbDgUe","x":-4.4240672961172764,"y":46.25059185966261,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"PlMTegZusr","x":-11.161225615077601,"y":42.60129777022577,"lock":false,"visible":true,"__type":"control"},{"uid":"oDket0irNS","x":-15.371949564427801,"y":33.61842001161202,"lock":false,"visible":true,"__type":"control"},{"uid":"Xo0UYui6UM","x":-27.723406482521728,"y":17.617669004081243,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QLIRjlg8ct"},{"controls":[{"uid":"Xo0UYui6UM","x":-27.723406482521728,"y":17.617669004081243,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"wNNiMwsHcx","x":-38.10985889091889,"y":3.3012075762905573,"lock":false,"visible":true,"__type":"control"},{"uid":"HDVICNRssz","x":-46.25059185966261,"y":15.091234634471121,"lock":false,"visible":true,"__type":"control"},{"uid":"Og6UYZcvDi","x":-49.619171019142776,"y":28.846266202348446,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"8R6e6CE534"},{"controls":[{"uid":"Og6UYZcvDi","x":-49.619171019142776,"y":28.846266202348446,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"xyklActplM","x":-50.46131580901282,"y":36.42556931117881,"lock":false,"visible":true,"__type":"control"},{"uid":"6x4hth9idF","x":-52.707035248666266,"y":44.00487242000918,"lock":false,"visible":true,"__type":"control"},{"uid":"6318PjQq8h","x":-58.882763707713224,"y":56.3563293381031,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"sBeMOW6Acf"},{"controls":[{"uid":"6318PjQq8h","x":-58.882763707713224,"y":56.3563293381031,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"0OGsy1x4hX","x":-60.84776821740998,"y":61.689913007280026,"lock":false,"visible":true,"__type":"control"},{"uid":"fUtcwetxBf","x":-61.9706279372367,"y":58.60204877775654,"lock":false,"visible":true,"__type":"control"},{"uid":"1dcixORIGU","x":-65.33920709671686,"y":66.46206681654358,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"SQF2XHTtbi"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":13,"to":40},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"6dUhOGrVh2","lock":false,"visible":true}]}
